,timepoint,centroid-0,centroid-1,centroid-2,size,min_intensity,max_intensity,mean_intensity,var_intensity,mean_background_intensity,SNR
2054,4.0,54.0,82.0,0.0,8.485281374238571,0.0,0.2943878173828125,0.01688738105710873,0.0021011519464118867,0.0004346286549287684,38.854734646698375
2055,4.0,43.0,37.0,99.0,8.485281374238571,0.0,0.26851654052734375,0.016129485831772986,0.002381759272447895,1.0411879595588236e-05,1549.142561983471
2056,4.0,87.0,55.0,99.0,8.485281374238571,0.0,0.17220306396484375,0.010818134654651989,0.000953292270664372,0.0,inf
2057,4.0,0.0,0.0,99.0,8.485281374238571,0.0,0.341827392578125,0.012164717454176683,0.0024076933783242073,0.0002537212152590697,47.94521199875041
2058,4.0,99.0,7.0,0.0,8.485281374238571,0.0,0.3139381408691406,0.012600203691902807,0.00226616917686336,0.0029254079866810005,4.307161171798903
2060,4.0,17.0,0.0,0.0,8.485281374238571,0.0,0.31449127197265625,0.011180525559645433,0.0020357358295018595,5.0051458950700434e-05,223.38061255433132
2061,4.0,99.0,56.0,95.0,8.485281374238571,0.0,0.2890739440917969,0.020870682999894426,0.0028365833236556302,0.011988415437586167,1.7409042177884917
2062,4.0,99.0,54.0,99.0,8.485281374238571,0.0,0.2890739440917969,0.03154117804913482,0.004006551680477508,0.014526580361758962,2.1712734355682612
2063,4.0,21.0,64.0,99.0,8.485281374238571,0.0,0.3151969909667969,0.012644618010717975,0.0020769946778492372,9.895773494944853e-06,1277.7796518056257
2064,4.0,99.0,32.0,84.0,8.485281374238571,0.0,0.20923233032226562,0.010853712293836805,0.0008977624405664106,0.009264976653351718,1.1714775654518614
2065,4.0,99.0,77.0,81.0,8.485281374238571,0.0,0.28321075439453125,0.01633724636501736,0.001664916706389322,0.0029777044273284546,5.486523852091947
2067,4.0,68.0,51.0,56.0,8.485281374238571,0.0,0.2786140441894531,0.010706091986762152,0.001472249751026386,0.0008690098682081843,12.319873891463507
2068,4.0,85.0,99.0,75.0,8.485281374238571,0.0,0.2691154479980469,0.011206319509458936,0.0015518904403824822,0.0027038462021771598,4.144584666256355
2069,4.0,0.0,17.0,27.0,8.485281374238571,0.0,0.22314453125,0.020346527099609376,0.0017753070443713417,0.010336720799825278,1.968373480683864
2070,4.0,99.0,0.0,58.0,8.485281374238571,0.0,0.23746109008789062,0.017384868022824122,0.001549762269001375,0.0032413370469037226,5.363486663452961
2075,4.0,51.0,99.0,63.0,8.485281374238571,0.0,0.24620437622070312,0.010520903532170067,0.001374706715293397,3.029318416819853e-07,34730.26629935721
2076,4.0,34.0,44.0,99.0,8.485281374238571,0.0,0.2451324462890625,0.011519975898679624,0.0012619934806292466,0.00262295218075023,4.391988532320335
2077,4.0,74.0,29.0,99.0,8.485281374238571,0.0,0.24509811401367188,0.011983855696749096,0.0013671653955984273,0.0009038364186006434,13.258876772528145
2078,4.0,46.0,64.0,99.0,8.485281374238571,0.0,0.201263427734375,0.01102059734754326,0.0010132656590434534,0.004044633753159467,2.724745433114807
2079,4.0,36.0,99.0,44.0,8.485281374238571,0.0,0.21986007690429688,0.01063162433214424,0.0011010494834534353,0.000281984665814568,37.702845654506454
2081,4.0,0.0,35.0,93.0,8.485281374238571,0.0,0.24658203125,0.0110579757328847,0.0012692549771839185,0.003999812720602403,2.7646233724711196
2083,4.0,43.0,86.0,69.0,8.485281374238571,0.0,0.22602462768554688,0.010289187961154514,0.0010357397096271825,0.00024703708334385094,41.65037824233454
2085,4.0,10.0,42.0,0.0,8.485281374238571,0.0,0.21811676025390625,0.01117706298828125,0.001162183082812612,0.00013849595013786764,80.70317563188594
2086,4.0,99.0,95.0,0.0,8.485281374238571,0.0,0.1527862548828125,0.013658928148674242,0.0010662847844763214,0.0012970154102032,10.53104538405934
2097,4.0,99.0,71.0,57.0,8.485281374238571,0.0,0.15359878540039062,0.012409006754557292,0.0007531688245530758,0.005385846976774284,2.3040028445051273
2128,4.0,46.0,77.0,99.0,8.485281374238571,0.0,0.17905044555664062,0.010641618208451704,0.0007902250665120688,0.0035352706909179688,3.0101282585771387
2130,4.0,0.0,99.0,15.0,8.485281374238571,0.0,0.35520172119140625,0.01718814313904313,0.002115412539415803,0.004052727522250421,4.241129719349798
2137,4.0,0.0,26.0,26.0,8.485281374238571,0.0,0.22314453125,0.013972303602430555,0.0010007605203398628,0.01362222648528685,1.0256989646679138
2522,5.0,66.0,0.0,99.0,8.485281374238571,0.0,0.5495758056640625,0.029199570875901443,0.008617853166483147,1.8459626998024427e-05,1581.807198976795
2523,5.0,99.0,0.0,54.0,8.485281374238571,0.0,0.5318183898925781,0.03767833236820441,0.008291142740039904,0.003995020249310662,9.43132450322518
2524,5.0,7.0,0.0,90.0,8.485281374238571,0.0,0.4664344787597656,0.03286327015269886,0.0065492567082401365,0.0009111800283755896,36.06671473175944
2525,5.0,0.0,0.0,50.0,8.485281374238571,0.0,0.33061981201171875,0.02898164228959517,0.004872714204921519,0.002936262242934283,9.870249961268126
2526,5.0,0.0,55.0,99.0,8.485281374238571,0.0,0.4602813720703125,0.02495732583290289,0.006303621002312607,0.008098142287310432,3.0818581530742355
2527,5.0,99.0,77.0,74.0,8.485281374238571,0.0,0.4230766296386719,0.028170318603515626,0.004667465278242405,0.0039869044200483575,7.0657120501458985
2528,5.0,99.0,25.0,0.0,8.485281374238571,0.0,0.3418693542480469,0.030385860726853047,0.005019682890816955,0.005039271186379825,6.029812566741823
2529,5.0,46.0,99.0,99.0,8.485281374238571,0.0,0.3391571044921875,0.025064849853515626,0.004593715151736083,0.004872903056528376,5.14372019364011
2530,5.0,11.0,0.0,29.0,8.485281374238571,0.0,0.4583282470703125,0.023229583235811598,0.005370359353593173,0.0011777877807617188,19.723063539331484
2531,5.0,78.0,0.0,99.0,8.485281374238571,0.0,0.4217948913574219,0.042278231107271635,0.007348701181647935,0.0005790008895698635,73.019285235779
2532,5.0,99.0,83.0,47.0,8.485281374238571,0.0,0.342681884765625,0.01865751478407118,0.003228402698978804,0.0021071548921516143,8.854363223872928
2533,5.0,23.0,0.0,40.0,8.485281374238571,0.0,0.3155021667480469,0.020457181063565342,0.003220278625415007,0.001997050117043888,10.243699388900097
2534,5.0,32.0,3.0,99.0,8.485281374238571,0.0,0.42017364501953125,0.02255177759862208,0.004839126956122085,0.0034983841019060147,6.446341208312506
2535,5.0,0.0,95.0,0.0,8.485281374238571,0.0,0.3029747009277344,0.0346144088590988,0.004399102660650714,0.00395668469942533,8.748336420166662
2536,5.0,78.0,0.0,14.0,8.485281374238571,0.0,0.2995147705078125,0.01884283901246126,0.002551665602017451,0.0013335292324698044,14.130053210429285
2537,5.0,24.0,0.0,58.0,8.485281374238571,0.0,0.19058609008789062,0.010282815980517175,0.00098952249866096,0.0009905646829044118,10.380761759410973
2538,5.0,26.0,58.0,0.0,8.485281374238571,0.0,0.3627166748046875,0.028949800601675492,0.004823341461766215,0.003516713310690487,8.232061599582412
2539,5.0,0.0,67.0,0.0,8.485281374238571,0.0,0.2621803283691406,0.03546293904958678,0.0029980287299497567,0.006145948522231158,5.770132782809691
2540,5.0,0.0,35.0,45.0,8.485281374238571,0.0,0.2854652404785156,0.029392242431640625,0.0030531535307980247,0.0028562545776367188,10.290484140233723
2541,5.0,39.0,81.0,78.0,8.485281374238571,0.0,0.29833221435546875,0.014911482069227431,0.0021265597593320973,0.0007293540311146932,20.444779123847134
2542,5.0,66.0,11.0,0.0,8.485281374238571,0.0,0.3565559387207031,0.013404341768627325,0.0026475268493898474,0.002144983370010167,6.249158830804264
2543,5.0,13.0,99.0,74.0,8.485281374238571,0.0,0.3536796569824219,0.015741584714779183,0.0028023801576318647,0.0009481654447667739,16.602149763695763
2544,5.0,26.0,51.0,0.0,8.485281374238571,0.0,0.3627166748046875,0.031431529147565855,0.004922096180642357,0.002965534434599035,10.598942565243105
2545,5.0,45.0,0.0,89.0,8.485281374238571,0.0,0.3548927307128906,0.013469065516448218,0.002643635792429498,0.0014279136520987342,9.432689082180502
2546,5.0,0.0,7.0,95.0,8.485281374238571,0.0,0.35253143310546875,0.023523457845052085,0.003712755316260478,0.004233724930707146,5.556208357901758
2547,5.0,8.0,0.0,62.0,8.485281374238571,0.0,0.3023338317871094,0.010358164133119189,0.0016468572647721676,1.2341667624080883e-06,8392.839969947407
2548,5.0,26.0,84.0,99.0,8.485281374238571,0.0,0.2358856201171875,0.010704797161512139,0.0012349580367497534,2.6451613374812874e-05,404.69354401290343
2549,5.0,47.0,88.0,99.0,8.485281374238571,0.0,0.30092620849609375,0.016558591984520275,0.0025195485867449737,0.002830596819315871,5.849858896019792
2550,5.0,99.0,0.0,99.0,8.485281374238571,0.0,0.3431053161621094,0.035042748084435096,0.003830127407756728,0.0003128490228762572,112.01169101396151
2551,5.0,40.0,83.0,0.0,8.485281374238571,0.0,0.23941421508789062,0.010840234677653666,0.0013145666649433843,0.0005570467780618107,19.46018737487576
2552,5.0,99.0,93.0,99.0,8.485281374238571,0.0,0.3146629333496094,0.013173196168072455,0.0023638853094090813,6.889981845401982e-07,19119.34815454349
2553,5.0,99.0,10.0,0.0,8.485281374238571,0.0,0.3145751953125,0.012300633201914385,0.0022200327790018333,0.010493589558481743,1.172204528618336
2554,5.0,15.0,0.0,99.0,8.485281374238571,0.0,0.3142890930175781,0.011134807880108174,0.002023954549046597,0.0010386938336251796,10.72000961173151
2555,5.0,78.0,6.0,99.0,8.485281374238571,0.0,0.4217948913574219,0.025210895369538164,0.004635600425626527,0.0,inf
2556,5.0,57.0,99.0,99.0,8.485281374238571,0.0,0.3126564025878906,0.012109609750600962,0.001994586257352191,0.006087226429204831,1.9893476760618596
2557,5.0,0.0,99.0,24.0,8.485281374238571,0.0,0.3143730163574219,0.012485409571119576,0.0022182732659027445,0.0019349827485926011,6.452465573763265
2558,5.0,99.0,51.0,35.0,8.485281374238571,0.0,0.2883720397949219,0.01826360066731771,0.0021164821692276747,0.0034910110105951147,5.231607867144568
2559,5.0,0.0,33.0,99.0,8.485281374238571,0.0,0.3128204345703125,0.01236526237046423,0.002207619899836524,0.0032058154835420496,3.8571347708390467
2560,5.0,50.0,0.0,61.0,8.485281374238571,0.0,0.28717041015625,0.012293918073669937,0.0018356513006588615,0.002027421839096967,6.063818509100092
2562,5.0,86.0,26.0,99.0,8.485281374238571,0.0,0.2711639404296875,0.012253816462745351,0.0017839601207044911,1.2229470645680148e-06,10019.907498673136
2563,5.0,49.0,0.0,99.0,8.485281374238571,0.0,0.257965087890625,0.020160909799429087,0.002446146772743186,4.4439030789780894e-05,453.6757314712914
2564,5.0,29.0,56.0,18.0,8.485281374238571,0.0,0.2637176513671875,0.011429850260416667,0.001429934589864893,0.00191497802734375,5.968658698539177
2566,5.0,23.0,66.0,0.0,8.485281374238571,0.0,0.2887001037597656,0.012852408669211647,0.0018731621664098256,0.001090229258817785,11.788721101787756
2569,5.0,23.0,92.0,99.0,8.485281374238571,0.0,0.2573814392089844,0.01519707501944849,0.0018384817328728669,0.0029505721661223084,5.150551880729202
2570,5.0,19.0,99.0,26.0,8.485281374238571,0.0,0.24553298950195312,0.01126628276730372,0.0013011595543525676,0.001769548303940717,6.3667562745894735
2571,5.0,0.0,0.0,61.0,8.485281374238571,0.0,0.2638359069824219,0.014435413455174973,0.0016663274097599514,0.010692057890050552,1.3501061819547184
2574,5.0,61.0,99.0,32.0,8.485281374238571,0.0,0.24575042724609375,0.012460377590715393,0.001267578066939884,0.0018140231861787685,6.8689185924702105
2578,5.0,23.0,99.0,9.0,8.485281374238571,0.0,0.24660110473632812,0.01310928596937952,0.0012804711774645754,0.00018077346513856133,72.51775563040384
2582,5.0,99.0,58.0,43.0,8.485281374238571,0.0,0.17842864990234375,0.013531036376953125,0.0010798638353176002,0.004984522440347327,2.7146103842217366
2584,5.0,71.0,62.0,23.0,8.485281374238571,0.0,0.22719955444335938,0.010344204372829862,0.0011362000153595467,0.00010328407747199736,100.15294347412271
2585,5.0,0.0,47.0,89.0,8.485281374238571,0.0,0.24399948120117188,0.014709014892578125,0.0015875230959668343,0.010015800921586307,1.4685809959418108
2590,5.0,23.0,25.0,0.0,8.485281374238571,0.0,0.1793975830078125,0.010472920315324768,0.0009217110886463221,0.0005664825439453125,18.48763113225923
2613,5.0,3.0,99.0,8.0,8.485281374238571,0.0,0.17954635620117188,0.01128995911148954,0.0007698607737289181,6.13861083984375e-05,183.91716637598273
2619,5.0,34.0,99.0,99.0,8.485281374238571,0.0,0.1955718994140625,0.010914905254657452,0.0008679108974074713,6.73052908360273e-06,1621.7009270859435
2623,5.0,0.0,0.0,69.0,8.485281374238571,0.0,0.2638359069824219,0.011971339706547004,0.0014712158343308797,0.0077046899234547335,1.553773068803674
2627,5.0,11.0,99.0,0.0,8.485281374238571,0.0,0.194671630859375,0.013042215200570913,0.0008535397596679317,0.0002875054019621049,45.363374432491405
2639,5.0,0.0,45.0,82.0,8.485281374238571,0.0,0.24399948120117188,0.01594736735026042,0.0016104977801856067,0.0032559475266789816,4.897919029587832
2641,5.0,0.0,42.0,53.0,8.485281374238571,0.0,0.2555732727050781,0.015242241753472222,0.001779999919386328,0.00880629183298134,1.7308354120615164
2820,5.0,95.0,96.0,0.0,8.485281374238571,0.0,0.11153411865234375,0.013182797274746737,0.0006157566029260171,0.0013261536257949905,9.940626046883546
2997,6.0,78.0,99.0,99.0,8.485281374238571,0.0,0.4997444152832031,0.01998414259690505,0.005571939588232329,0.00033336946333961925,59.94593025020488
2998,6.0,99.0,0.0,32.0,8.485281374238571,0.0,0.45644378662109375,0.025133054118511106,0.006233979308566706,0.006110628913430606,4.113006120085437
2999,6.0,95.0,55.0,0.0,8.485281374238571,0.0,0.4584846496582031,0.02602310811192536,0.005351187001672257,0.0011347041410558363,22.933826686937966
3000,6.0,0.0,28.0,72.0,8.485281374238571,0.0,0.3315582275390625,0.03326909383138021,0.004924802372351081,0.010619674820497811,3.1327789592168203
3001,6.0,24.0,99.0,58.0,8.485281374238571,0.0,0.3934783935546875,0.021357827935337036,0.004032344707116036,0.0007112390854779411,30.029041389063877
3002,6.0,45.0,0.0,0.0,8.485281374238571,0.0,0.35404205322265625,0.014863938551682693,0.0029101268254556655,0.0,inf
3003,6.0,99.0,71.0,99.0,8.485281374238571,0.0,0.4330329895019531,0.01899003588463649,0.004219427679692866,0.02180599885828355,0.8708629220817673
3004,6.0,0.0,24.0,30.0,8.485281374238571,0.0,0.3019142150878906,0.024883202446831596,0.003598298788609351,0.005000706178596221,4.975937709225042
3005,6.0,99.0,68.0,85.0,8.485281374238571,0.0,0.3650856018066406,0.020818277994791665,0.0036863271732555914,0.011895661070055349,1.7500732302466988
3006,6.0,10.0,0.0,56.0,8.485281374238571,0.0,0.3175315856933594,0.01805436315615315,0.0030259356710383104,0.0007073570700252758,25.52369082210208
3007,6.0,0.0,25.0,99.0,8.485281374238571,0.0,0.3221588134765625,0.013571053497062242,0.002319745328533859,0.004787860197179457,2.834471546403337
3008,6.0,59.0,0.0,45.0,8.485281374238571,0.0,0.3028602600097656,0.011863866128212164,0.0020309054601086764,0.002752360175637638,4.3104337263794585
3009,6.0,0.0,88.0,28.0,8.485281374238571,0.0,0.3533592224121094,0.015551300048828124,0.002825023401073283,0.003824829847192681,4.065880227389029
3010,6.0,0.0,42.0,75.0,8.485281374238571,0.0,0.35594940185546875,0.021700931125217014,0.003051318201209407,0.015921684632818383,1.362979585745985
3011,6.0,39.0,99.0,90.0,8.485281374238571,0.0,0.3100624084472656,0.013620203191583807,0.002071724922688724,6.909640330188679e-07,19711.88446969697
3012,6.0,92.0,88.0,99.0,8.485281374238571,0.0,0.30718231201171875,0.016706545490863894,0.0026263946630029817,0.0014958577613308004,11.16853882952133
3013,6.0,99.0,34.0,0.0,8.485281374238571,0.0,0.260955810546875,0.020171330980032928,0.0021662595676836803,0.002184015161850873,9.23589329065759
3014,6.0,0.0,42.0,99.0,8.485281374238571,0.0,0.3135643005371094,0.012270620046568311,0.0022086300777459074,0.008486512128044577,1.445896719574435
3015,6.0,22.0,99.0,99.0,8.485281374238571,0.0,0.3124198913574219,0.011125711294320913,0.002011919269247322,0.00035980926162895114,30.921136504246423
3016,6.0,66.0,0.0,63.0,8.485281374238571,0.0,0.2630577087402344,0.017640862583128875,0.0023623663510561545,1.3721690458409927e-05,1285.6187535054703
3017,6.0,86.0,99.0,99.0,8.485281374238571,0.0,0.22866058349609375,0.018559734637920672,0.0021800851521492776,0.002184637661637931,8.495566548095448
3018,6.0,0.0,48.0,17.0,8.485281374238571,0.0,0.26866912841796875,0.01351069132486979,0.001634169351345756,0.004246470439864929,3.1816284879871994
3019,6.0,17.0,99.0,99.0,8.485281374238571,0.0,0.313018798828125,0.011116262582632212,0.0020139192731929777,0.0017381207696322736,6.395563977400736
3020,6.0,25.0,0.0,44.0,8.485281374238571,0.0,0.2552757263183594,0.010449590761799459,0.0013283439689761856,0.0004218606387867647,24.770243537893442
3021,6.0,54.0,99.0,53.0,8.485281374238571,0.0,0.2628135681152344,0.014024119731808497,0.0020414636532322225,0.0034887089448816634,4.019859481939155
3022,6.0,91.0,0.0,16.0,8.485281374238571,0.0,0.3148689270019531,0.013087753422004132,0.002064638269513478,0.001354060453527114,9.66556063867946
3023,6.0,73.0,99.0,43.0,8.485281374238571,0.0,0.2874870300292969,0.017617785240993028,0.002045773333996714,2.962000229779412e-06,5947.935136488856
3024,6.0,11.0,99.0,0.0,8.485281374238571,0.0,0.3131103515625,0.015447763296274038,0.0022086887146117572,0.004673201462318157,3.30560610768343
3025,6.0,0.0,0.0,84.0,8.485281374238571,0.0,0.2630729675292969,0.011591793091829158,0.0015450949066331896,0.00032009193283355166,36.21394950261652
3026,6.0,90.0,78.0,0.0,8.485281374238571,0.0,0.28493499755859375,0.01257787657178138,0.001803252613221631,0.00021181667552274815,59.38095544526933
3027,6.0,73.0,99.0,8.0,8.485281374238571,0.0,0.22594451904296875,0.01358464138566955,0.0012360184683232955,0.0009472503662109375,14.341130782571234
3028,6.0,99.0,54.0,89.0,8.485281374238571,0.0,0.2859344482421875,0.01675233629014757,0.001689671964340349,0.011436323179815808,1.4648358591084674
3030,6.0,19.0,0.0,99.0,8.485281374238571,0.0,0.23590850830078125,0.010663604736328125,0.0013877099665562404,8.835189643947557e-06,1206.9468982630274
3031,6.0,99.0,32.0,99.0,8.485281374238571,0.0,0.23614501953125,0.017249209821716814,0.0015553785441076765,4.4329026166130516e-05,389.1177251914465
3033,6.0,99.0,62.0,17.0,8.485281374238571,0.0,0.24525070190429688,0.012422095404730903,0.0012073285146156484,0.0010621518973844598,11.695215566926171
3037,6.0,68.0,45.0,99.0,8.485281374238571,0.0,0.24459457397460938,0.01053055061781702,0.0013691384046315347,5.6098489200367646e-08,187715.40495867768
3040,6.0,31.0,89.0,0.0,8.485281374238571,0.0,0.21742630004882812,0.010867095190631457,0.0009955817015578285,0.00019098097278225806,56.901454801056495
3043,6.0,0.0,58.0,81.0,8.485281374238571,0.0,0.24727249145507812,0.010591498480902777,0.0012294716640381302,0.009380759963070053,1.1290661441715948
3044,6.0,99.0,0.0,45.0,8.485281374238571,0.0,0.1959381103515625,0.013700532519127711,0.0012310667909971637,0.014622138528262867,0.9369718726605003
3045,6.0,0.0,77.0,99.0,8.485281374238571,0.0,0.197662353515625,0.01239136624927363,0.0012077202822294553,0.0023075328153722425,5.369963177435768
3046,6.0,39.0,37.0,99.0,8.485281374238571,0.0,0.24695205688476562,0.017799282862135203,0.0014899341200152244,0.006574664396398208,2.707253448843133
3047,6.0,0.0,68.0,80.0,8.485281374238571,0.0,0.24666976928710938,0.014207560221354167,0.0014370951196851416,0.003176281251103045,4.473017059311177
3049,6.0,0.0,6.0,40.0,8.485281374238571,0.0,0.21688079833984375,0.011093627785054428,0.000967169106411112,0.004173791996566704,2.6579254055256882
3052,6.0,0.0,73.0,5.0,8.485281374238571,0.0,0.24674606323242188,0.020636240641276043,0.0023483888468366462,0.0030428360555773584,6.781910120806837
3053,6.0,12.0,99.0,9.0,8.485281374238571,0.0,0.24669265747070312,0.012559496666774276,0.0015084703109121622,0.0033317709868808964,3.769615833809784
3054,6.0,0.0,67.0,4.0,8.485281374238571,0.0,0.24674606323242188,0.022665034113703547,0.002471760599547419,0.00355983247943953,6.36688221836551
3057,6.0,96.0,99.0,76.0,8.485281374238571,0.0,0.24600982666015625,0.012887434525923296,0.0013468826082842964,0.0008737003102022059,14.750406261090461
3063,6.0,99.0,83.0,99.0,8.485281374238571,0.0,0.17961502075195312,0.012306623222414126,0.0010093978395466316,0.010614597096162684,1.1594055912742212
3066,6.0,0.0,12.0,0.0,8.485281374238571,0.0,0.195770263671875,0.02721260007747934,0.0016444364521395092,0.0013940654817174692,19.520316968148293
3068,6.0,0.0,99.0,93.0,8.485281374238571,0.0,0.19525527954101562,0.012760432420578678,0.0008942785976545311,0.0025596450604006057,4.985235108566797
3070,6.0,99.0,5.0,69.0,8.485281374238571,0.0,0.17796707153320312,0.010939742579604641,0.000822778376025324,0.0027712973478798554,3.94751670656126
3082,6.0,0.0,43.0,38.0,8.485281374238571,0.0,0.18005752563476562,0.015513712565104167,0.0011079180656000972,0.0003850086625800075,40.29445067844495
3085,6.0,0.0,84.0,99.0,8.485281374238571,0.0,0.197662353515625,0.012585127649228435,0.0012086890835564376,0.004295908762309366,2.9295612047549646
3089,6.0,0.0,5.0,25.0,8.485281374238571,0.0,0.19526290893554688,0.016761587123678187,0.0011844638572408833,0.007852955399272598,2.1344304496152846
3090,6.0,0.0,39.0,36.0,8.485281374238571,0.0,0.18005752563476562,0.012679273817274305,0.0010169882072883162,0.006009027182337749,2.110037687055622
3094,6.0,36.0,79.0,0.0,8.485281374238571,0.0,0.17932891845703125,0.010923117645515883,0.0008004851045231407,0.003284162633559283,3.325997785218607
3098,6.0,83.0,0.0,62.0,8.485281374238571,0.0,0.17923355102539062,0.011124729124967717,0.0007785751625820311,0.0008250741397633272,13.483308455357538
3102,6.0,0.0,46.0,0.0,8.485281374238571,0.0,0.19525909423828125,0.013504721901633522,0.0008957737485285511,0.0032073077033547793,4.210610003994271
3107,6.0,0.0,9.0,6.0,8.485281374238571,0.0,0.195770263671875,0.015993615462316722,0.0010930478443440914,0.0057411771832090435,2.785772839251942
3108,6.0,88.0,99.0,93.0,8.485281374238571,0.0,0.17908096313476562,0.010896530826534846,0.000952154165658063,0.00025990355907557817,41.925285153044825
3115,6.0,0.0,0.0,21.0,8.485281374238571,0.0,0.19526290893554688,0.022716585269644242,0.0016110677446183547,0.006063506182502298,3.746443820771289
3121,6.0,99.0,95.0,99.0,8.485281374238571,0.0,0.1957244873046875,0.015016536519985007,0.0009847733694771145,0.011370640534621019,1.3206412140339028
3129,6.0,0.0,66.0,73.0,8.485281374238571,0.0,0.24666976928710938,0.011691945393880208,0.0013120432858924483,0.003802305244537721,3.0749623299382685
3148,6.0,99.0,62.0,93.0,8.485281374238571,0.0,0.2436065673828125,0.014715529166126702,0.0008855636616660063,0.019082826349232765,0.7711399190465488
3187,6.0,55.0,93.0,0.0,8.485281374238571,0.0,0.11209487915039062,0.012975810903363524,0.0004897076985466005,0.0054991801929894,2.3595900566971175
3214,6.0,55.0,99.0,0.0,8.485281374238571,0.0,0.11209487915039062,0.01953277587890625,0.0006853195412371021,0.00507666050702676,3.8475639353607236
3314,6.0,0.0,6.0,17.0,8.485281374238571,0.0,0.19526290893554688,0.014554859902621446,0.0010986426692190735,0.00790241908599443,1.8418233384277523
3319,6.0,99.0,56.0,82.0,8.485281374238571,0.0,0.2859344482421875,0.01465669420030382,0.001637697891882954,0.010149875319147685,1.444027018997371
3505,7.0,99.0,0.0,77.0,8.485281374238571,0.0,0.5527610778808594,0.05722591305567213,0.013029513639560137,0.008401971704819624,6.811009970772173
3506,7.0,99.0,86.0,99.0,8.485281374238571,0.0,0.549652099609375,0.029299996115944603,0.00730317207447769,0.010917965369888498,2.683649848968502
3507,7.0,19.0,99.0,0.0,8.485281374238571,0.0,0.48343658447265625,0.01719512939453125,0.0048124198805397506,0.002868805808582525,5.9938282832142455
3508,7.0,99.0,99.0,99.0,8.485281374238571,0.0,0.4613304138183594,0.0271392822265625,0.004539688368005534,0.043444205974710395,0.6246927896981413
3509,7.0,99.0,55.0,99.0,8.485281374238571,0.0,0.45998382568359375,0.024565042543017175,0.006274266436603707,0.0002921497120576746,84.08374723356796
3510,7.0,99.0,0.0,41.0,8.485281374238571,0.0,0.4952125549316406,0.024594866539821153,0.006019723999827617,0.013267573188332951,1.8537577438388684
3511,7.0,99.0,0.0,16.0,8.485281374238571,0.0,0.4222297668457031,0.02338365286834969,0.004829733267910932,0.008944432875689337,2.6143248200683193
3512,7.0,89.0,99.0,99.0,8.485281374238571,0.0,0.4208183288574219,0.02098106971153846,0.0049465711823507555,0.0,inf
3513,7.0,18.0,99.0,47.0,8.485281374238571,0.0,0.3688201904296875,0.023221922314856664,0.004515069157340153,0.00023586048799402573,98.45617853315417
3514,7.0,94.0,99.0,0.0,8.485281374238571,0.0,0.28993988037109375,0.010291525033804087,0.001728124426658535,0.004183758264300467,2.45987563899676
3515,7.0,99.0,97.0,83.0,8.485281374238571,0.0,0.3718605041503906,0.04450004331527218,0.006202167753977208,0.006741933925177461,6.6004864196441755
3516,7.0,84.0,99.0,99.0,8.485281374238571,0.0,0.3142051696777344,0.020808938833383413,0.003844267943406962,0.0003244904266006645,64.12805163892253
3517,7.0,0.0,99.0,7.0,8.485281374238571,0.0,0.3822021484375,0.018204608206021582,0.00369409360129942,0.0011936476250656513,15.251241508581998
3518,7.0,26.0,0.0,99.0,8.485281374238571,0.0,0.3850364685058594,0.017333045372596154,0.0036821242498120948,0.0022469882307381466,7.713901272594634
3519,7.0,33.0,99.0,99.0,8.485281374238571,0.0,0.3813934326171875,0.018129788912259616,0.0036246463086403707,2.073967593839799e-05,874.1597007643519
3520,7.0,53.0,88.0,0.0,8.485281374238571,0.0,0.3349037170410156,0.017345964415999483,0.002678692367622934,0.0003911763021390732,44.343086023223734
3521,7.0,0.0,0.0,68.0,8.485281374238571,0.0,0.3300323486328125,0.013744354248046875,0.0022714646559108573,0.013002507826861213,1.0570541030287341
3522,7.0,0.0,99.0,25.0,8.485281374238571,0.0,0.3138580322265625,0.035303541451446284,0.003579061237697789,0.001531376558191636,23.053468634217143
3523,7.0,7.0,78.0,0.0,8.485281374238571,0.0,0.3241615295410156,0.017321310752679495,0.002427959458979176,0.000918107874253217,18.866313249702316
3524,7.0,94.0,99.0,51.0,8.485281374238571,0.0,0.2960472106933594,0.010396815528554365,0.0016282323763847513,0.0003765554989085478,27.610313907749862
3525,7.0,0.0,0.0,23.0,8.485281374238571,0.0,0.3143768310546875,0.012337928961131199,0.0022123943403931493,0.008492357590619256,1.45282730142685
3526,7.0,6.0,0.0,79.0,8.485281374238571,0.0,0.3060569763183594,0.016831957604274278,0.002618825084150587,0.0013439739451688879,12.524020770476412
3527,7.0,34.0,0.0,34.0,8.485281374238571,0.0,0.24713897705078125,0.014480779978854597,0.0017875508356323822,0.0008788164924172794,16.47759242549449
3529,7.0,17.0,0.0,87.0,8.485281374238571,0.0,0.2880058288574219,0.011294089072991995,0.001856325007160886,1.52587890625e-05,740.1694214876034
3530,7.0,66.0,0.0,82.0,8.485281374238571,0.0,0.28807830810546875,0.018299544153134686,0.002433909799406722,1.4013402602251838e-05,1305.8601592017417
3531,7.0,99.0,95.0,38.0,8.485281374238571,0.0,0.245635986328125,0.010468354096283784,0.0013101861585126178,0.0011374997157676547,9.202950955657247
3532,7.0,89.0,99.0,46.0,8.485281374238571,0.0,0.2889823913574219,0.01341424106566374,0.0018984326284212617,3.674451042624081e-05,365.06789477004605
